"age_group","count","percent","rates"
"19 or Under","1","0.3","0.2"
"20-29","3","0.8","1.2"
"30-39","7","1.9","2.6"
"40-49","14","3.9","4.9"
"50-59","33","9.1","12.2"
"60-69","61","16.8","28.3"
"70-79","78","21.5","58.4"
"80-89","90","24.8","141.3"
"90+","76","20.9","463"
