"age_group","count","percent","rates"
"19 or Under","3","0.1569","0.61173"
"20-29","11","0.57531","4.45022"
"30-39","28","1.46444","10.26491"
"40-49","52","2.71967","18.21806"
"50-59","164","8.57741","60.4896"
"60-69","259","13.54603","120.05136"
"70-79","422","22.07113","315.84462"
"80-89","524","27.40586","822.51558"
"90+","449","23.48326","2735.13645"
"Unknown","0","0","0"
