"age_group","count","percent","rates"
"19 or under","4","0.17953","0.84687"
"20-29","13","0.58348","4.73469"
"30-39","38","1.70557","12.77113"
"40-49","83","3.72531","30.32972"
"50-59","205","9.20108","81.59821"
"60-69","356","15.97846","192.21528"
"70-79","470","21.09515","441.86637"
"80-84","276","12.38779","873.27954"
"85+","783","35.14363","2240.02289"
"Unknown","0","0","0"
