"age_group","count","percent","rates"
"19 or Under","6","0.29369","1.22345"
"20-29","11","0.53842","4.45022"
"30-39","30","1.46843","10.99812"
"40-49","58","2.83896","20.32015"
"50-59","174","8.51689","64.17799"
"60-69","282","13.80323","130.71229"
"70-79","443","21.6838","331.56201"
"80-89","567","27.7533","890.01209"
"90+","472","23.10328","2875.24366"
"Unknown","0","0","0"
