"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","4","2","1.5"
"40-49","6","3","2.1"
"50-59","21","10.3","7.7"
"60-69","34","16.7","15.8"
"70-79","44","21.7","32.9"
"80-89","51","25.1","80.1"
"90+","43","21.2","261.9"
"Unknown","0","0","0"
