"age_group","count","percent","rates"
"19 or Under","1","0.24752","0.20391"
"20-29","3","0.74257","1.2137"
"30-39","7","1.73267","2.56623"
"40-49","16","3.9604","5.60556"
"50-59","34","8.41584","12.54053"
"60-69","65","16.08911","30.12872"
"70-79","87","21.53465","65.11489"
"80-89","104","25.74257","163.24737"
"90+","87","21.53465","529.97076"
"Unknown","0","0","0"
