"age_group","count","percent","rates"
"19 or Under","1","0.21786","0.20391"
"20-29","3","0.65359","1.2137"
"30-39","8","1.74292","2.93283"
"40-49","18","3.92157","6.30625"
"50-59","39","8.49673","14.38472"
"60-69","72","15.68627","33.37335"
"70-79","98","21.35076","73.3478"
"80-89","121","26.36166","189.93203"
"90+","99","21.56863","603.07018"
"Unknown","0","0","0"
