"age_group","count","percent","rates"
"19 and Under","0","0","0"
"20 - 29","0","0","0"
"30-39","4","2","1.5"
"40-49","6","2.9","2.1"
"50-59","21","10.3","7.7"
"60-69","35","17.2","16.2"
"70-79","44","21.6","32.9"
"80-89","51","25","80.1"
"90+","43","21.1","261.9"
"Unknown","0","0","0"
