"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20-29","1","0.3","0.4"
"30-39","5","1.6","1.8"
"40-49","12","3.9","4.2"
"50-59","30","9.6","11.1"
"60-69","51","16.4","23.6"
"70-79","68","21.9","50.9"
"80-89","79","25.4","124"
"90+","65","20.9","396"
"Unknown","0","0","0"
