"age_group","count","percent","rates"
"19 or Under","2","0.14104","0.40782"
"20-29","10","0.70522","4.04565"
"30-39","18","1.26939","6.59887"
"40-49","36","2.53879","12.61251"
"50-59","107","7.54584","39.46577"
"60-69","189","13.32863","87.60504"
"70-79","307","21.65021","229.77322"
"80-89","396","27.92666","621.59574"
"90+","353","24.89422","2150.34113"
"Missing","0","0","0"
"Unknown","0","0","0"
