"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20-29","3","0.8","1.2"
"30-39","7","2","2.6"
"40-49","14","3.9","4.9"
"50-59","33","9.2","12.2"
"60-69","59","16.5","27.3"
"70-79","77","21.6","57.6"
"80-89","88","24.6","138.1"
"90+","76","21.3","463"
"Unknown","0","0","0"
