"age_group","count","percent","rates"
"19 or Under","2","0.14144","0.40782"
"20-29","10","0.70721","4.04565"
"30-39","18","1.27298","6.59887"
"40-49","36","2.54597","12.61251"
"50-59","107","7.56719","39.46577"
"60-69","188","13.29562","87.14153"
"70-79","305","21.57001","228.27633"
"80-89","396","28.00566","621.59574"
"90+","352","24.89392","2144.24951"
"Unknown","0","0","0"
