"age_group","count","percent","rates"
"19 or Under","2","0.1269","0.40782"
"20-29","10","0.63452","4.04565"
"30-39","19","1.20558","6.96547"
"40-49","43","2.72843","15.06494"
"50-59","121","7.67766","44.62952"
"60-69","212","13.45178","98.26598"
"70-79","345","21.89086","258.21421"
"80-89","438","27.79188","687.52256"
"90+","386","24.49239","2351.36452"
"Unknown","0","0","0"
