"age_group","count","percent","rates"
"19 or Under","1","0.22472","0.20391"
"20-29","3","0.67416","1.2137"
"30-39","7","1.57303","2.56623"
"40-49","17","3.82022","5.95591"
"50-59","39","8.76404","14.38472"
"60-69","71","15.95506","32.90983"
"70-79","96","21.57303","71.85091"
"80-89","114","25.61798","178.94423"
"90+","97","21.79775","590.88694"
"Unknown","0","0","0"
