"age_group","count","percent","rates"
"19 or Under","6","0.29718","1.22345"
"20-29","11","0.54482","4.45022"
"30-39","29","1.43635","10.63151"
"40-49","57","2.82318","19.9698"
"50-59","173","8.5686","63.80915"
"60-69","279","13.81872","129.32173"
"70-79","440","21.79297","329.31667"
"80-89","557","27.58791","874.31522"
"90+","467","23.13026","2844.78558"
"Unknown","0","0","0"
