"age_group","count","percent","rates"
"19 or Under","1","0.09728","0.20391"
"20-29","5","0.48638","2.02283"
"30-39","14","1.36187","5.13245"
"40-49","33","3.21012","11.56146"
"50-59","76","7.393","28.03176"
"60-69","140","13.61868","64.89263"
"70-79","213","20.71984","159.41921"
"80-89","289","28.11284","453.63932"
"90+","257","25","1565.54581"
"Unknown","0","0","0"
