"age_group","count","percent","rates"
"19 or under","4","0.17346","0.84687"
"20-29","15","0.65048","5.46311"
"30-39","45","1.95143","15.12371"
"40-49","87","3.77277","31.79139"
"50-59","212","9.19341","84.38449"
"60-69","367","15.915","198.15452"
"70-79","484","20.98873","455.02835"
"80-84","290","12.57589","917.57633"
"85+","802","34.77884","2294.37849"
"Unknown","0","0","0"
