"age_group","count","percent","rates"
"19 or Under","1","0.1","0.2"
"20-29","3","0.4","1.2"
"30-39","13","1.7","4.8"
"40-49","28","3.6","9.8"
"50-59","55","7.1","20.3"
"60-69","118","15.3","54.7"
"70-79","172","22.3","128.7"
"80-89","207","26.8","324.9"
"90+","174","22.6","1059.9"
"Unknown","0","0","0"
