"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","4","2.1","1.5"
"40-49","6","3.2","2.1"
"50-59","20","10.5","7.4"
"60-69","31","16.3","14.4"
"70-79","43","22.6","32.2"
"80-89","45","23.7","70.6"
"90+","41","21.6","249.8"
"Unknown","0","0","0"
