"age_group","count","percent","rates"
"19 or Under","1","0.24631","0.20391"
"20-29","3","0.73892","1.2137"
"30-39","7","1.72414","2.56623"
"40-49","16","3.94089","5.60556"
"50-59","34","8.37438","12.54053"
"60-69","65","16.00985","30.12872"
"70-79","87","21.42857","65.11489"
"80-89","105","25.86207","164.81705"
"90+","88","21.67488","536.06238"
"Unkown","0","0","0"
"Unknown","0","0","0"
