"age_group","count","percent","rates"
"19 or Under","3","0.16844","0.61173"
"20-29","11","0.61763","4.45022"
"30-39","24","1.34756","8.79849"
"40-49","46","2.58282","16.11598"
"50-59","142","7.97305","52.37514"
"60-69","242","13.58787","112.17154"
"70-79","398","22.347","297.8819"
"80-89","492","27.62493","772.28562"
"90+","423","23.7507","2576.75439"
"Unknown","0","0","0"
