"age_group","count","percent","rates"
"19 or Under","1","0.17668","0.20391"
"20-29","3","0.53004","1.2137"
"30-39","8","1.41343","2.93283"
"40-49","24","4.24028","8.40834"
"50-59","46","8.12721","16.96659"
"60-69","87","15.37102","40.32613"
"70-79","121","21.37809","90.56208"
"80-89","151","26.67845","237.02262"
"90+","125","22.08481","761.45224"
"Unknown","0","0","0"
