"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","4","2.1","1.5"
"40-49","6","3.2","2.1"
"50-59","19","10.2","7"
"60-69","30","16","13.9"
"70-79","42","22.5","31.4"
"80-89","45","24.1","70.6"
"90+","41","21.9","249.8"
"Unknown","0","0","0"
