"age_group","count","percent","rates"
"19 or under","4","0.17833","0.84687"
"20-29","14","0.62416","5.0989"
"30-39","39","1.73874","13.10722"
"40-49","83","3.7004","30.32972"
"50-59","207","9.22871","82.39429"
"60-69","360","16.04993","194.375"
"70-79","472","21.04325","443.74665"
"80-84","277","12.34953","876.4436"
"85+","787","35.08694","2251.46617"
"Unknown","0","0","0"
