"age_group","count","percent","rates"
"19 or Under","2","0.18779","0.40782"
"20-29","5","0.46948","2.02283"
"30-39","14","1.31455","5.13245"
"40-49","33","3.09859","11.56146"
"50-59","79","7.41784","29.13828"
"60-69","143","13.42723","66.28318"
"70-79","220","20.65728","164.65833"
"80-89","300","28.16901","470.90587"
"90+","269","25.25822","1638.64522"
"Unknown","0","0","0"
