"age_group","count","percent","rates"
"19 or Under","1","0.21008","0.20391"
"20-29","3","0.63025","1.2137"
"30-39","8","1.68067","2.93283"
"40-49","18","3.78151","6.30625"
"50-59","40","8.40336","14.75356"
"60-69","75","15.7563","34.76391"
"70-79","100","21.0084","74.8447"
"80-89","127","26.68067","199.35015"
"90+","104","21.84874","633.52827"
"Unknown","0","0","0"
