"age_group","count","percent","rates"
"19 or under",,"0","0"
"20-29",,"0","0"
"30-39","5","1.9","1.8"
"40-49","10","3.8","3.5"
"50-59","26","10","9.6"
"60-69","43","16.5","19.9"
"70-79","57","21.9","42.7"
"80-89","63","24.2","98.9"
"90+","56","21.5","341.1"
"Unknown","0","0","0"
