"age_group","count","percent","rates"
"19 or under","4","0.20855","0.84687"
"20-29","10","0.52138","3.64207"
"30-39","32","1.6684","10.75464"
"40-49","72","3.75391","26.31012"
"50-59","180","9.38478","71.64721"
"60-69","296","15.43274","159.81945"
"70-79","419","21.84567","393.91917"
"80-84","230","11.99166","727.73295"
"85+","675","35.19291","1931.05421"
"Unknown","0","0","0"
