"age_group","count","percent","rates"
"19 or Under","3","0.16","0.61173"
"20-29","11","0.58667","4.45022"
"30-39","27","1.44","9.8983"
"40-49","51","2.72","17.86772"
"50-59","160","8.53333","59.01424"
"60-69","253","13.49333","117.27025"
"70-79","412","21.97333","308.36015"
"80-89","513","27.36","805.24903"
"90+","445","23.73333","2710.76998"
"Unknown","0","0","0"
