"age_group","count","percent","rates"
"19 or Under","6","0.29126","1.22345"
"20-29","11","0.53398","4.45022"
"30-39","30","1.45631","10.99812"
"40-49","58","2.81553","20.32015"
"50-59","175","8.49515","64.54683"
"60-69","283","13.73786","131.17581"
"70-79","446","21.65049","333.80735"
"80-89","575","27.91262","902.56958"
"90+","476","23.1068","2899.61014"
"Unknown","0","0","0"
