"age_group","count","percent","rates"
"19 or Under","6","0.28342","1.22345"
"20-29","13","0.61408","5.25935"
"30-39","33","1.55881","12.09793"
"40-49","61","2.88144","21.37119"
"50-59","182","8.59707","67.1287"
"60-69","292","13.7931","135.34748"
"70-79","458","21.63439","342.78871"
"80-89","584","27.58621","916.69675"
"90+","488","23.05149","2972.70955"
"Unknown","0","0","0"
