"age_group","count","percent","rates"
"19 or under","4","0.19881","0.84687"
"20-29","10","0.49702","3.64207"
"30-39","34","1.68986","11.4268"
"40-49","75","3.72763","27.40637"
"50-59","193","9.59245","76.82173"
"60-69","313","15.55666","168.99827"
"70-79","431","21.42147","405.20086"
"80-84","247","12.27634","781.52191"
"85+","705","35.03976","2016.87884"
"Unknown","0","0","0"
