"age_group","count","percent","rates"
"19 or Under","1","0.3","0.2"
"20-29","3","0.8","1.2"
"30-39","7","1.9","2.6"
"40-49","14","3.7","4.9"
"50-59","34","9","12.5"
"60-69","64","16.9","29.7"
"70-79","81","21.4","60.6"
"80-89","94","24.9","147.6"
"90+","80","21.2","487.3"
"Unknown","0","0","0"
