"age_group","count","percent","rates"
"19 and Under","0","0","0"
"20 - 29","0","0","0"
"30-39","4","1.9","1.5"
"40-49","6","2.9","2.1"
"50-59","22","10.6","8.1"
"60-69","36","17.3","16.7"
"70-79","45","21.6","33.7"
"80-89","51","24.5","80.1"
"90+","44","21.2","268"
"Unknown","0","0","0"
