"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20 - 29","0","0","0"
"30-39","4","1.9","1.5"
"40-49","7","3.3","2.5"
"50-59","22","10.3","8.1"
"60-69","37","17.4","17.2"
"70-79","47","22.1","35.2"
"80-89","51","23.9","80.1"
"90+","45","21.1","274.1"
"Unknown","0","0","0"
