"age_group","count","percent","rates"
"19 or Under","6","0.28011","1.22345"
"20-29","14","0.65359","5.66391"
"30-39","33","1.54062","12.09793"
"40-49","62","2.89449","21.72154"
"50-59","185","8.63679","68.23522"
"60-69","298","13.91223","138.12859"
"70-79","462","21.56863","345.7825"
"80-89","593","27.68441","930.82393"
"90+","489","22.82913","2978.80117"
"Unknown","0","0","0"
