"age_group","count","percent","rates"
"19 or Under","2","0.15221","0.40782"
"20-29","9","0.68493","3.64109"
"30-39","18","1.36986","6.59887"
"40-49","35","2.66362","12.26216"
"50-59","99","7.53425","36.51506"
"60-69","176","13.39422","81.5793"
"70-79","280","21.30898","209.56515"
"80-89","370","28.1583","580.7839"
"90+","325","24.73364","1979.77583"
"Unknown","0","0","0"
