"age_group","count","percent","rates"
"19 or Under","2","0.12987","0.40782"
"20-29","10","0.64935","4.04565"
"30-39","19","1.23377","6.96547"
"40-49","41","2.66234","14.36424"
"50-59","120","7.79221","44.26068"
"60-69","209","13.57143","96.87542"
"70-79","336","21.81818","251.47818"
"80-89","426","27.66234","668.68633"
"90+","377","24.48052","2296.53996"
"Unknown","0","0","0"
