"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","5","2","1.8"
"40-49","10","4","3.5"
"50-59","26","10.3","9.6"
"60-69","41","16.2","19"
"70-79","57","22.5","42.7"
"80-89","61","24.1","95.8"
"90+","53","20.9","322.9"
"Unknown","0","0","0"
