"age_group","count","percent","rates"
"19 or Under","2","0.17271","0.40782"
"20-29","7","0.60449","2.83196"
"30-39","17","1.46805","6.23227"
"40-49","33","2.84974","11.56146"
"50-59","90","7.77202","33.19551"
"60-69","152","13.12608","70.45485"
"70-79","246","21.24352","184.11796"
"80-89","326","28.15199","511.71771"
"90+","285","24.6114","1736.11111"
"Unknown","0","0","0"
