"age_group","count","percent","rates"
"19 or under","5","0.20695","1.05858"
"20-29","16","0.66225","5.82731"
"30-39","46","1.90397","15.45979"
"40-49","89","3.68377","32.52223"
"50-59","220","9.10596","87.56881"
"60-69","381","15.76987","205.71355"
"70-79","499","20.65397","469.13046"
"80-84","307","12.70695","971.36529"
"85+","853","35.30629","2440.28036"
"Unknown","0","0","0"
