"age_group","count","percent","rates"
"19 or Under","1","0.22075","0.20391"
"20-29","3","0.66225","1.2137"
"30-39","8","1.766","2.93283"
"40-49","18","3.97351","6.30625"
"50-59","39","8.60927","14.38472"
"60-69","71","15.67329","32.90983"
"70-79","98","21.63355","73.3478"
"80-89","117","25.82781","183.65329"
"90+","98","21.63355","596.97856"
"Unknown","0","0","0"
