"age_group","count","percent","rates"
"19 or Under","2","0.17715","0.40782"
"20-29","6","0.53144","2.42739"
"30-39","17","1.50576","6.23227"
"40-49","33","2.92294","11.56146"
"50-59","87","7.70593","32.08899"
"60-69","151","13.37467","69.99133"
"70-79","237","20.99203","177.38193"
"80-89","315","27.9008","494.45116"
"90+","281","24.88928","1711.74464"
"Unknown","0","0","0"
