"age_group","count","percent","rates"
"19 or Under","3","0.15781","0.61173"
"20-29","11","0.57864","4.45022"
"30-39","28","1.47291","10.26491"
"40-49","52","2.7354","18.21806"
"50-59","163","8.57443","60.12076"
"60-69","258","13.5718","119.58784"
"70-79","416","21.88322","311.35394"
"80-89","522","27.45923","819.37621"
"90+","448","23.56654","2729.04483"
"Unknown","0","0","0"
