"age_group","count","percent","rates"
"19 or Under","3","0.17836","0.61173"
"20-29","10","0.59453","4.04565"
"30-39","22","1.30797","8.06528"
"40-49","45","2.67539","15.76563"
"50-59","126","7.49108","46.47371"
"60-69","231","13.73365","107.07283"
"70-79","375","22.29489","280.66761"
"80-89","462","27.4673","725.19503"
"90+","408","24.25684","2485.38012"
"Unknown","0","0","0"
