"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20 - 29","0","0","0"
"30-39","5","2","1.8"
"40-49","8","3.3","2.8"
"50-59","26","10.6","9.6"
"60-69","42","17.1","19.5"
"70-79","54","22","40.4"
"80-89","57","23.3","89.5"
"90+","53","21.6","322.9"
"Unknown","0","0","0"
