"age_group","count","percent","rates"
"19 or Under","3","0.15448","0.61173"
"20-29","11","0.56643","4.45022"
"30-39","28","1.44181","10.26491"
"40-49","54","2.78064","18.91876"
"50-59","166","8.54789","61.22727"
"60-69","265","13.64573","122.83247"
"70-79","428","22.03913","320.3353"
"80-89","534","27.49743","838.21244"
"90+","451","23.22348","2747.31969"
"Unknown","0","0","0"
