"age_group","count","percent","rates"
"19 or Under","6","0.28599","1.22345"
"20-29","13","0.61964","5.25935"
"30-39","33","1.57293","12.09793"
"40-49","61","2.90753","21.37119"
"50-59","178","8.48427","65.65334"
"60-69","289","13.77502","133.95692"
"70-79","455","21.68732","340.54337"
"80-89","581","27.69304","911.98769"
"90+","482","22.97426","2936.15984"
"Unknown","0","0","0"
