"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","4","2.2","1.5"
"40-49","6","3.4","2.1"
"50-59","19","10.7","7"
"60-69","29","16.3","13.4"
"70-79","42","23.6","31.4"
"80-89","40","22.5","62.8"
"90+","38","21.3","231.5"
"Unknown","0","0",
