"age_group","count","percent","rates"
"19 or Under","1","0.19417","0.20391"
"20-29","3","0.58252","1.2137"
"30-39","8","1.5534","2.93283"
"40-49","21","4.07767","7.35729"
"50-59","44","8.54369","16.22892"
"60-69","79","15.33981","36.61798"
"70-79","110","21.35922","82.32917"
"80-89","134","26.01942","210.33795"
"90+","115","22.3301","700.53606"
"Unknown","0","0","0"
