"age_group","count","percent","rates"
"19 or Under","3","0.17114","0.61173"
"20-29","8","0.45636","3.23652"
"30-39","25","1.42613","9.1651"
"40-49","56","3.19452","19.61945"
"50-59","156","8.89903","57.53888"
"60-69","261","14.88876","120.9784"
"70-79","391","22.30462","292.64277"
"80-89","471","26.86823","739.32221"
"90+","382","21.79122","2326.99805"
"Unknown","0","0","0"
