"age_group","count","percent","rates"
"19 or Under","3","0.16146","0.61173"
"20-29","11","0.59203","4.45022"
"30-39","27","1.45318","9.8983"
"40-49","50","2.69107","17.51737"
"50-59","154","8.28848","56.80121"
"60-69","252","13.56297","116.80673"
"70-79","410","22.06674","306.86326"
"80-89","507","27.28741","795.83091"
"90+","444","23.89666","2704.67836"
"Unknown","0","0","0"
