"age_group","count","percent","rates"
"19 or Under","1","0.18083","0.20391"
"20-29","3","0.5425","1.2137"
"30-39","8","1.44665","2.93283"
"40-49","22","3.9783","7.70764"
"50-59","46","8.31826","16.96659"
"60-69","85","15.37071","39.39909"
"70-79","119","21.51899","89.06519"
"80-89","148","26.76311","232.31356"
"90+","121","21.88065","737.08577"
"Unknown","0","0","0"
