"age_group","count","percent","rates"
"19 or Under","2","0.12547","0.40782"
"20-29","10","0.62735","4.04565"
"30-39","20","1.25471","7.33208"
"40-49","43","2.69762","15.06494"
"50-59","122","7.6537","44.99836"
"60-69","218","13.67629","101.04709"
"70-79","350","21.95734","261.95644"
"80-89","439","27.54078","689.09225"
"90+","390","24.46675","2375.73099"
"Unknown","0","0","0"
