"age_group","count","percent","rates"
"19 or under","4","0.1777","0.84687"
"20-29","14","0.62195","5.0989"
"30-39","39","1.73256","13.10722"
"40-49","83","3.68725","30.32972"
"50-59","207","9.19591","82.39429"
"60-69","362","16.08174","195.45486"
"70-79","473","21.01288","444.68679"
"80-84","279","12.39449","882.77171"
"85+","790","35.09551","2260.04863"
"Unknown","0","0","0"
