"age_group","count","percent","rates"
"19 or under","4","0.19029","0.84687"
"20-29","12","0.57088","4.37049"
"30-39","35","1.66508","11.76289"
"40-49","77","3.66318","28.13721"
"50-59","198","9.4196","78.81193"
"60-69","329","15.65176","177.63716"
"70-79","449","21.36061","422.1234"
"80-84","257","12.22645","813.16247"
"85+","741","35.25214","2119.8684"
"Unknown","0","0","0"
