"age_group","count","percent","rates"
"19 or Under","3","0.15008","0.61173"
"20-29","11","0.55028","4.45022"
"30-39","29","1.45073","10.63151"
"40-49","54","2.70135","18.91876"
"50-59","172","8.6043","63.44031"
"60-69","277","13.85693","128.3947"
"70-79","437","21.86093","327.07133"
"80-89","550","27.51376","863.32742"
"90+","466","23.31166","2838.69396"
"Unknown","0","0","0"
