"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","5","1.9","1.8"
"40-49","11","4.2","3.9"
"50-59","26","9.9","9.6"
"60-69","44","16.7","20.4"
"70-79","57","21.7","42.7"
"80-89","62","23.6","97.3"
"90+","58","22.1","353.3"
"Unknown","0","0","0"
