"age_group","count","percent","rates"
"19 or Under","6","0.28763","1.22345"
"20-29","12","0.57526","4.85478"
"30-39","33","1.58198","12.09793"
"40-49","59","2.82838","20.67049"
"50-59","178","8.53308","65.65334"
"60-69","286","13.71045","132.56636"
"70-79","453","21.7162","339.04648"
"80-89","579","27.75647","908.84832"
"90+","480","23.01055","2923.97661"
"Unknown","0","0","0"
