"age_group","count","percent","rates"
"19 or Under","3","0.1642","0.61173"
"20-29","11","0.60208","4.45022"
"30-39","25","1.36836","9.1651"
"40-49","48","2.62726","16.81667"
"50-59","148","8.10071","54.58817"
"60-69","250","13.68363","115.87969"
"70-79","408","22.33169","305.36636"
"80-89","498","27.2578","781.70374"
"90+","436","23.86426","2655.94542"
"Unknown","0","0","0"
