"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","4","2.2","1.5"
"40-49","6","3.3","2.1"
"50-59","19","10.6","7"
"60-69","30","16.7","13.9"
"70-79","42","23.3","31.4"
"80-89","40","22.2","62.8"
"90+","39","21.7","237.6"
"Unknown","0","0","0"
