"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20-29","1","0.3","0.4"
"30-39","5","1.6","1.8"
"40-49","11","3.6","3.9"
"50-59","30","9.8","11.1"
"60-69","51","16.7","23.6"
"70-79","68","22.2","50.9"
"80-89","76","24.8","119.3"
"90+","64","20.9","389.9"
"Unknown","0","0","0"
