"age_group","count","percent","rates"
"19 or under","0","0","0"
"20-29","0","0","0"
"30-39","4","2.1","1.5"
"40-49","6","3.1","2.1"
"50-59","20","10.5","7.4"
"60-69","31","16.2","14.4"
"70-79","43","22.5","32.2"
"80-89","46","24.1","72.2"
"90+","41","21.5","249.8"
"Unknown","0","0","0"
