"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20 - 29","0","0","0"
"30-39","5","2.1","1.8"
"40-49","7","3","2.5"
"50-59","24","10.3","8.9"
"60-69","40","17.2","18.5"
"70-79","52","22.3","38.9"
"80-89","54","23.2","84.8"
"90+","51","21.9","310.7"
"Unknown","0","0","0"
